,RGBI_measurement,HSV_measurement,color_measurement,ambient_measurement,reflected_measurement,color_real
373,"[2, 2, 4, 6]","(212, 44, 2)",black,0,2,blue
374,"[1, 1, 2, 4]","(212, 44, 2)",black,0,3,blue
375,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
376,"[2, 2, 4, 6]","(214, 43, 2)",black,0,2,blue
377,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
378,"[1, 2, 3, 5]","(214, 43, 2)",black,0,2,blue
379,"[1, 2, 2, 4]","(214, 44, 2)",black,0,2,blue
380,"[2, 3, 4, 6]","(212, 44, 2)",black,0,2,blue
381,"[2, 3, 4, 6]","(212, 44, 2)",black,0,3,blue
382,"[2, 3, 4, 6]","(214, 43, 2)",black,0,2,blue
383,"[2, 2, 4, 6]","(212, 44, 2)",black,0,3,blue
384,"[2, 2, 4, 6]","(214, 43, 2)",black,0,2,blue
385,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
386,"[2, 2, 4, 6]","(215, 44, 2)",black,0,2,blue
387,"[2, 2, 4, 6]","(214, 43, 2)",black,0,2,blue
388,"[2, 2, 3, 6]","(210, 42, 2)",black,0,2,blue
389,"[2, 3, 4, 6]","(214, 43, 2)",black,0,2,blue
390,"[2, 2, 3, 6]","(215, 44, 2)",black,0,3,blue
391,"[1, 2, 3, 5]","(212, 44, 2)",black,0,2,blue
